prompt_id,model,content_type,length_tier,token_count,gold_answer,n_samples_attempted,n_valid_samples,pct_unparseable,answer_mean,answer_sd,answer_variance,answer_cv,frac_correct,mean_logprob_entropy_first_k,mean_answer_token_entropy,n_entropy_first_k_obs,n_answer_token_entropy_obs,low_n_flag
seed_013_filler_medium,openai/gpt-4o-mini,filler,medium,390,2450.0,20,9,0.55,2450.0,0.0,0.0,0.0,1.0,0.4530697798809541,2.994665842514576e-08,20,9,False
seed_013_filler_short,openai/gpt-4.1-mini,filler,short,219,2450.0,20,20,0.0,2450.0,0.0,0.0,0.0,1.0,0.36599892560038383,2.851660525542894e-08,20,20,False
seed_013_filler_short,openai/gpt-4.1-nano,filler,short,219,2450.0,20,14,0.30000000000000004,2178.214285714286,589.1898190372461,347144.64285714284,0.27049212875951617,0.5,0.49897365705812763,0.00041422083671469783,20,14,False
seed_013_filler_short,openai/gpt-4o-mini,filler,short,219,2450.0,20,9,0.55,1924.2222222222222,1044.0937191863786,1090131.6944444445,0.5426055822079575,0.7777777777777778,0.485953026115684,0.00020536669519113587,20,9,False
seed_013_relevant_long,openai/gpt-4.1-mini,relevant,long,775,2450.0,20,17,0.15000000000000002,2450.0,0.0,0.0,0.0,1.0,0.5560967989525043,1.9128835046189884e-08,20,17,False
seed_013_relevant_long,openai/gpt-4.1-nano,relevant,long,775,2450.0,20,12,0.4,2075.0,618.4658438426491,382500.0,0.2980558283579032,0.6666666666666666,0.5484476349248815,3.851232113705173e-06,20,12,False
seed_013_relevant_long,openai/gpt-4o-mini,relevant,long,775,2450.0,20,5,0.75,1993.0,1021.8830657174038,1044245.0,0.5127361092410456,0.8,0.6519287615480829,2.571855786857578e-07,20,5,False
seed_013_relevant_medium,openai/gpt-4.1-mini,relevant,medium,382,2450.0,20,4,0.8,936.25,1060.8752282903017,1125456.25,1.1331110582539938,0.25,0.646031420557475,0.004392089830850085,20,4,True
seed_013_relevant_medium,openai/gpt-4.1-nano,relevant,medium,382,2450.0,20,2,0.9,201.0,281.4284989122459,79202.0,1.4001417856330642,0.0,0.609554391663071,0.25148876458016867,20,2,True
seed_013_relevant_medium,openai/gpt-4o-mini,relevant,medium,382,2450.0,20,1,0.95,2.0,,,,,0.6648624677512396,7.042414319512668e-06,20,1,True
seed_013_relevant_short,openai/gpt-4.1-mini,relevant,short,205,2450.0,20,19,0.050000000000000044,2450.0,0.0,0.0,0.0,1.0,0.4309092686659109,1.2818291439398078e-08,20,19,False
seed_013_relevant_short,openai/gpt-4.1-nano,relevant,short,205,2450.0,20,9,0.55,2233.3333333333335,517.20402163943,267500.0,0.23158389028631193,0.7777777777777778,0.47443413340903495,1.665767721373877e-06,20,9,False
seed_013_relevant_short,openai/gpt-4o-mini,relevant,short,205,2450.0,20,8,0.6,2124.375,772.1742840835869,596253.125,0.3634830404630006,0.75,0.4664308108348867,2.338758117935167e-07,20,8,False
seed_014_bare_bare,openai/gpt-4.1-mini,bare,bare,76,17500.0,20,20,0.0,17500.0,0.0,0.0,0.0,1.0,0.2958793053087595,2.5352596218104925e-08,20,20,False
seed_014_bare_bare,openai/gpt-4.1-nano,bare,bare,76,17500.0,20,19,0.050000000000000044,17500.0,0.0,0.0,0.0,1.0,0.2855882925185166,8.753373210763209e-07,20,19,False
seed_014_bare_bare,openai/gpt-4o-mini,bare,bare,76,17500.0,20,13,0.35,17500.0,0.0,0.0,0.0,1.0,0.4333173734827896,9.301932810263778e-08,20,13,False
seed_014_filler_long,openai/gpt-4.1-mini,filler,long,733,17500.0,20,20,0.0,17500.0,0.0,0.0,0.0,1.0,0.284473641475153,7.610068747111864e-09,20,20,False
seed_014_filler_long,openai/gpt-4.1-nano,filler,long,733,17500.0,20,19,0.050000000000000044,17500.0,0.0,0.0,0.0,1.0,0.24889108066055923,6.934473976140715e-07,20,19,False
seed_014_filler_long,openai/gpt-4o-mini,filler,long,733,17500.0,20,17,0.15000000000000002,17500.0,0.0,0.0,0.0,1.0,0.41998963555215935,2.9211832158192293e-08,20,17,False
seed_014_filler_medium,openai/gpt-4.1-mini,filler,medium,326,17500.0,20,20,0.0,17500.0,0.0,0.0,0.0,1.0,0.2845960604432467,6.9652917033088426e-09,20,20,False
seed_014_filler_medium,openai/gpt-4.1-nano,filler,medium,326,17500.0,20,20,0.0,17500.0,0.0,0.0,0.0,1.0,0.2462477226027681,1.6406530671962325e-06,20,20,False
seed_014_filler_medium,openai/gpt-4o-mini,filler,medium,326,17500.0,20,19,0.050000000000000044,17500.0,0.0,0.0,0.0,1.0,0.4279676940383458,2.910688239654634e-08,20,19,False
seed_014_filler_short,openai/gpt-4.1-mini,filler,short,163,17500.0,20,20,0.0,17500.0,0.0,0.0,0.0,1.0,0.2954776522175445,7.444120007848071e-09,20,20,False
seed_014_filler_short,openai/gpt-4.1-nano,filler,short,163,17500.0,20,20,0.0,17500.0,0.0,0.0,0.0,1.0,0.2621028976045583,1.048710184139092e-06,20,20,False
seed_014_filler_short,openai/gpt-4o-mini,filler,short,163,17500.0,20,17,0.15000000000000002,17500.0,0.0,0.0,0.0,1.0,0.40154893925254365,5.789013853607294e-08,20,17,False
seed_014_relevant_long,openai/gpt-4.1-mini,relevant,long,724,17500.0,20,13,0.35,16154.615384615385,4850.853215989628,23530776.923076916,0.3002766144843825,0.9230769230769231,0.43062594260284914,1.8157327265969453e-07,20,13,False
seed_014_relevant_long,openai/gpt-4.1-nano,relevant,long,724,17500.0,20,16,0.19999999999999996,16406.875,4372.5,19118756.25,0.266504133175879,0.9375,0.5530193713193541,1.2936137635698112e-06,20,16,False
seed_014_relevant_long,openai/gpt-4o-mini,relevant,long,724,17500.0,20,6,0.7,14612.5,7072.901632286426,50025937.5,0.4840309072565561,0.8333333333333334,0.5941902039924636,5.256574473909509e-07,20,6,False
seed_014_relevant_medium,openai/gpt-4.1-mini,relevant,medium,327,17500.0,20,19,0.050000000000000044,17500.0,0.0,0.0,0.0,1.0,0.40874627374785744,2.0045758557773416e-07,20,19,False
seed_014_relevant_medium,openai/gpt-4.1-nano,relevant,medium,327,17500.0,20,13,0.35,17500.0,0.0,0.0,0.0,1.0,0.4631209498486868,7.24632761169904e-07,20,13,False
seed_014_relevant_medium,openai/gpt-4o-mini,relevant,medium,327,17500.0,20,7,0.65,45716.28571428572,90457.30913846282,8182524776.57143,1.9786670707195302,0.5714285714285714,0.5819898726618186,1.1329921462115025e-05,20,7,False
seed_014_relevant_short,openai/gpt-4.1-mini,relevant,short,143,17500.0,20,20,0.0,17500.0,0.0,0.0,0.0,1.0,0.3296334626992458,4.9224114462420056e-08,20,20,False
seed_014_relevant_short,openai/gpt-4.1-nano,relevant,short,143,17500.0,20,20,0.0,17500.0,0.0,0.0,0.0,1.0,0.3253331703937302,8.667536192171411e-07,20,20,False
seed_014_relevant_short,openai/gpt-4o-mini,relevant,short,143,17500.0,20,13,0.35,14827.461538461539,6523.774120034412,42559628.76923076,0.43997916319743174,0.8461538461538461,0.4789078080350683,0.013853121995546037,20,13,False
seed_015_bare_bare,openai/gpt-4.1-mini,bare,bare,81,800.0,20,20,0.0,800.0,0.0,0.0,0.0,1.0,0.26098127464155774,1.3032313833597771e-05,20,20,False
seed_015_bare_bare,openai/gpt-4.1-nano,bare,bare,81,800.0,20,20,0.0,800.0,0.0,0.0,0.0,1.0,0.27831254566135705,6.205070639654948e-05,20,20,False
seed_015_bare_bare,openai/gpt-4o-mini,bare,bare,81,800.0,20,11,0.44999999999999996,800.0,0.0,0.0,0.0,1.0,0.26667179617228964,0.00027460242075105367,20,11,False
seed_015_filler_long,openai/gpt-4.1-mini,filler,long,731,800.0,20,20,0.0,800.0,0.0,0.0,0.0,1.0,0.26973519599712403,6.347985216042249e-06,20,20,False
seed_015_filler_long,openai/gpt-4.1-nano,filler,long,731,800.0,20,20,0.0,800.0,0.0,0.0,0.0,1.0,0.23088741493081305,3.051102062093869e-05,20,20,False
seed_015_filler_long,openai/gpt-4o-mini,filler,long,731,800.0,20,11,0.44999999999999996,655.2727272727273,322.0028232513159,103685.81818181816,0.4914027546843056,0.8181818181818182,0.2943514486351584,4.473208217573737e-05,20,11,False
seed_015_filler_medium,openai/gpt-4.1-mini,filler,medium,337,800.0,20,20,0.0,800.0,0.0,0.0,0.0,1.0,0.27101461173659025,3.996901633533821e-06,20,20,False
seed_015_filler_medium,openai/gpt-4.1-nano,filler,medium,337,800.0,20,20,0.0,800.0,0.0,0.0,0.0,1.0,0.27599631650872064,3.0454842699809615e-05,20,20,False
seed_015_filler_medium,openai/gpt-4o-mini,filler,medium,337,800.0,20,11,0.44999999999999996,681.8181818181819,263.88702816994174,69636.36363636363,0.3870343079825812,0.8181818181818182,0.2926148691468492,4.2998283516855655e-06,20,11,False
seed_015_filler_short,openai/gpt-4.1-mini,filler,short,155,800.0,20,20,0.0,800.0,0.0,0.0,0.0,1.0,0.2721660044711346,5.373853299896588e-06,20,20,False
seed_015_filler_short,openai/gpt-4.1-nano,filler,short,155,800.0,20,20,0.0,800.0,0.0,0.0,0.0,1.0,0.3116312789669152,0.00024342247938542147,20,20,False
seed_015_filler_short,openai/gpt-4o-mini,filler,short,155,800.0,20,8,0.6,701.0,280.0142853498728,78408.0,0.3994497651210739,0.875,0.28370796207829346,2.176906206161335e-05,20,8,False
seed_015_relevant_long,openai/gpt-4.1-mini,relevant,long,727,800.0,20,16,0.19999999999999996,760.0,160.0,25600.0,0.21052631578947367,0.9375,0.5311062836678839,0.008168653383603668,20,16,False
seed_015_relevant_long,openai/gpt-4.1-nano,relevant,long,727,800.0,20,6,0.7,693.3333333333334,261.2789058968723,68266.66666666666,0.37684457581279657,0.8333333333333334,0.5692307453520662,5.361684062939244e-05,20,6,False
seed_015_relevant_long,openai/gpt-4o-mini,relevant,long,727,800.0,20,5,0.75,532.4,674.2320075463638,454588.79999999993,1.2664012162779186,0.2,0.6206924468688388,1.157537661133375e-05,20,5,False
seed_015_relevant_medium,openai/gpt-4.1-mini,relevant,medium,333,800.0,20,18,0.09999999999999998,766.6666666666666,141.4213562373095,20000.0,0.1844626385704037,0.9444444444444444,0.5398156370433725,2.9368612900267787e-05,20,18,False
seed_015_relevant_medium,openai/gpt-4.1-nano,relevant,medium,333,800.0,20,11,0.44999999999999996,800.0,0.0,0.0,0.0,1.0,0.5245455241972423,0.0014964591434017275,20,11,False
seed_015_relevant_medium,openai/gpt-4o-mini,relevant,medium,333,800.0,20,4,0.8,441.25,419.05399413440745,175606.25,0.9496974371318015,0.5,0.6078839111802798,0.04372883513433461,20,4,True
seed_015_relevant_short,openai/gpt-4.1-mini,relevant,short,171,800.0,20,20,0.0,800.0,0.0,0.0,0.0,1.0,0.4740455471484347,2.6438276665280136e-05,20,20,False
seed_015_relevant_short,openai/gpt-4.1-nano,relevant,short,171,800.0,20,20,0.0,800.0,0.0,0.0,0.0,1.0,0.4298161665469764,0.00018793385890101706,20,20,False
seed_015_relevant_short,openai/gpt-4o-mini,relevant,short,171,800.0,20,7,0.65,573.7142857142857,386.45642888761915,149348.57142857145,0.6736043332204518,0.7142857142857143,0.539839511100135,2.5689638804063435e-07,20,7,False
